epoch,step,global_step,lr,grad_norm,l1_masked,perceptual,color_moment,saturation,border,bg_tv,bg_delta,edge_coherence,total,weight_l1_masked,weight_perceptual,weight_color_moment,weight_saturation,weight_border,weight_bg_tv,weight_bg_delta,weight_edge_coherence
8,90,951,9.52e-04,7.4128,0.0332670696079731,1.119477391242981,0.01067284308373928,0.04353448748588562,0.030899260193109512,0.008014911785721779,0.02639099583029747,0.08691715449094772,1.0510351657867432,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
8,100,961,9.52e-04,11.5813,0.03019906021654606,1.0070195198059082,0.008733175694942474,0.054100774228572845,0.028115471825003624,0.0082623902708292,0.029064033180475235,0.07736562937498093,0.9591366052627563,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
8,110,971,9.52e-04,18.2178,0.02910221368074417,0.8985556364059448,0.007329127751290798,0.033489689230918884,0.02796345204114914,0.007371546700596809,0.022005409002304077,0.0881524533033371,0.9513691663742065,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
8,120,981,9.52e-04,17.8095,0.02552121691405773,0.7550832033157349,0.008883788250386715,0.02892475575208664,0.023721029981970787,0.006651268340647221,0.02212994359433651,0.0669589713215828,0.7988372445106506,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
10,10,1117,9.38e-04,10.4185,0.03336768597364426,0.9422509074211121,0.011908276006579399,0.0402398407459259,0.03041524812579155,0.007024175487458706,0.022968588396906853,0.07890566438436508,1.0027915239334106,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
10,20,1127,9.38e-04,26.7775,0.021256254985928535,0.6219721436500549,0.007667487487196922,0.02460494637489319,0.019602756947278976,0.005663781426846981,0.019819121807813644,0.059473369270563126,0.67347252368927,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
10,30,1137,9.38e-04,20.0761,0.027776511386036873,0.8195545077323914,0.006825075950473547,0.030319463461637497,0.026637686416506767,0.007461331784725189,0.02333461306989193,0.07285648584365845,0.8770731687545776,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
10,40,1147,9.38e-04,26.6749,0.03208828717470169,0.9410123229026794,0.013411778956651688,0.03468276932835579,0.030252089723944664,0.007087506353855133,0.023278847336769104,0.08098799735307693,0.999808669090271,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
10,50,1157,9.38e-04,6.1434,0.031524334102869034,0.9036194086074829,0.010825017467141151,0.039102405309677124,0.02943154238164425,0.00700460746884346,0.022398944944143295,0.07319530844688416,0.9571470022201538,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
10,60,1167,9.38e-04,8.2717,0.024978306144475937,0.62413090467453,0.00872789602726698,0.026941921561956406,0.022925788536667824,0.006632301490753889,0.020061565563082695,0.06187255308032036,0.7546772360801697,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
10,70,1177,9.38e-04,10.4129,0.024987561628222466,0.7668890357017517,0.0054024821147322655,0.037494659423828125,0.02334826998412609,0.007416813634335995,0.02635185420513153,0.07002367824316025,0.8011539578437805,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
10,80,1187,9.38e-04,8.3151,0.018940014764666557,0.5482919812202454,0.003852823283523321,0.022356990724802017,0.017948418855667114,0.005847185384482145,0.021237557753920555,0.05767334997653961,0.6187042593955994,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
10,90,1197,9.38e-04,9.3162,0.025535935536026955,0.757225751876831,0.0069495392963290215,0.03491823375225067,0.02363906055688858,0.007187214680016041,0.023646904155611992,0.06389817595481873,0.7909504175186157,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
10,100,1207,9.38e-04,4.3401,0.026819312945008278,0.8314023017883301,0.008779667317867279,0.03110257349908352,0.025120390579104424,0.007093316875398159,0.022918689996004105,0.069737508893013,0.8438910841941833,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
10,110,1217,9.38e-04,17.4039,0.024824725463986397,0.7893543243408203,0.007194078527390957,0.02961072139441967,0.022727347910404205,0.006009083241224289,0.021700363606214523,0.06260491907596588,0.7687900066375732,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
10,120,1227,9.38e-04,16.3048,0.02530791610479355,0.8501871824264526,0.009241575375199318,0.04002580791711807,0.023459387943148613,0.006456249393522739,0.023546535521745682,0.06393269449472427,0.8006762266159058,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
11,10,1240,9.22e-04,29.7817,0.03324262425303459,1.075096845626831,0.014309627935290337,0.03961513936519623,0.03093097172677517,0.007021365687251091,0.020546015352010727,0.08662223815917969,1.0439839363098145,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
11,20,1250,9.22e-04,6.4625,0.022017646580934525,0.720808207988739,0.008585687726736069,0.029228683561086655,0.020045816898345947,0.005749848671257496,0.0208673607558012,0.06896404176950455,0.7218515872955322,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
11,30,1260,9.22e-04,9.7787,0.03365978226065636,1.0984878540039062,0.0094198202714324,0.03696896508336067,0.032132867723703384,0.007410877384245396,0.022158946841955185,0.09108608216047287,1.0725557804107666,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
11,40,1270,9.22e-04,4.0917,0.02539937198162079,0.7652668952941895,0.0071733309887349606,0.027292367070913315,0.0238715298473835,0.00646928371861577,0.019263379275798798,0.07134498655796051,0.8065700531005859,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
11,50,1280,9.22e-04,12.7636,0.03143398463726044,1.0104035139083862,0.0065065184608101845,0.0331663154065609,0.02973323129117489,0.006992368958890438,0.019618866965174675,0.08152463287115097,0.9819767475128174,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
11,60,1290,9.22e-04,13.4742,0.03390365093946457,1.0319699048995972,0.015551614575088024,0.045243509113788605,0.03140545263886452,0.007825085893273354,0.02631663903594017,0.07751883566379547,1.0376942157745361,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
11,70,1300,9.22e-04,9.8488,0.027430463582277298,0.7277089357376099,0.008013665676116943,0.03234352916479111,0.025784442201256752,0.006964441388845444,0.019972240552306175,0.062344588339328766,0.8249067068099976,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
11,80,1310,9.22e-04,15.0500,0.0265657901763916,0.7196424007415771,0.008626438677310944,0.03961515426635742,0.025175949558615685,0.0071937148459255695,0.02359340898692608,0.07160625606775284,0.8400772213935852,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
11,90,1320,9.22e-04,12.7255,0.025151558220386505,0.7630277872085571,0.006774235516786575,0.029377611353993416,0.023976387456059456,0.006568298675119877,0.022637492045760155,0.07087576389312744,0.8090820908546448,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
11,100,1330,9.22e-04,15.9146,0.027925869449973106,0.9006578922271729,0.010305343195796013,0.03972848877310753,0.025579407811164856,0.006650811992585659,0.022966936230659485,0.07042176276445389,0.8700191378593445,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
11,110,1340,9.22e-04,8.8777,0.021959463134407997,0.5848971009254456,0.008060835301876068,0.027091817930340767,0.02068394608795643,0.007124571595340967,0.020884057506918907,0.0563107430934906,0.6860970258712769,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
11,120,1350,9.22e-04,8.4276,0.023909764364361763,0.6687858700752258,0.007816873490810394,0.026439698413014412,0.02229222096502781,0.006706830579787493,0.022670989856123924,0.0627017617225647,0.746880292892456,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
12,10,1363,9.05e-04,12.7900,0.02740602195262909,0.8520342111587524,0.008368376642465591,0.03531621769070625,0.02546786330640316,0.007079161703586578,0.02505449205636978,0.06425520032644272,0.8435146808624268,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
12,20,1373,9.05e-04,15.1530,0.027390332892537117,0.8885884284973145,0.005453660152852535,0.03880276158452034,0.025801943615078926,0.007917176000773907,0.028070464730262756,0.07755284011363983,0.8859575390815735,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
12,30,1383,9.05e-04,18.9023,0.02949601598083973,0.964257001876831,0.0062006632797420025,0.042531054466962814,0.02797773666679859,0.007150518242269754,0.023286890238523483,0.07641150057315826,0.9329309463500977,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
12,40,1393,9.05e-04,14.7200,0.03080798126757145,0.876829981803894,0.010854450985789299,0.040629271417856216,0.028739837929606438,0.008455852046608925,0.024615837261080742,0.07910597324371338,0.9583306312561035,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
12,50,1403,9.05e-04,21.7669,0.023725733160972595,0.6581666469573975,0.010201048105955124,0.027556974440813065,0.022283973172307014,0.006057784426957369,0.020457668229937553,0.06130419671535492,0.7425161600112915,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
12,60,1413,9.05e-04,2.8352,0.028299029916524887,0.8200597167015076,0.007406908553093672,0.03309299424290657,0.026927661150693893,0.006844582036137581,0.01999279111623764,0.07637447863817215,0.891102135181427,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
12,70,1423,9.05e-04,21.8086,0.028859153389930725,0.7265303730964661,0.00899048987776041,0.036451827734708786,0.027370600029826164,0.007160283625125885,0.019119542092084885,0.06976284086704254,0.8778386116027832,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
12,80,1433,9.05e-04,15.2094,0.0256293173879385,0.7013079524040222,0.009782439097762108,0.03066522628068924,0.023863840848207474,0.006681997328996658,0.02113288640975952,0.06825759261846542,0.8004263639450073,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
12,90,1443,9.05e-04,9.7494,0.023109756410121918,0.6074724793434143,0.006292726844549179,0.026492834091186523,0.022098714485764503,0.0065226079896092415,0.018969392403960228,0.06305931508541107,0.7284460067749023,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
12,100,1453,9.05e-04,7.5056,0.0238239374011755,0.7528706789016724,0.007168781012296677,0.028607286512851715,0.023025015369057655,0.006827753968536854,0.023450985550880432,0.06941963732242584,0.7839218378067017,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
12,110,1463,9.05e-04,6.0945,0.029347870498895645,0.8572313785552979,0.008236974477767944,0.038971662521362305,0.02753467485308647,0.0080624520778656,0.026390235871076584,0.07589554786682129,0.9188371300697327,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
12,120,1473,9.05e-04,9.0725,0.028010396286845207,0.8205902576446533,0.006867016665637493,0.037097565829753876,0.02679782547056675,0.007241349667310715,0.021781912073493004,0.0763799250125885,0.8901066780090332,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
13,10,1486,8.85e-04,13.6069,0.02592020481824875,0.7320278286933899,0.009730912744998932,0.03158588334918022,0.024637365713715553,0.006717176176607609,0.020841753110289574,0.06974382698535919,0.8209772109985352,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
13,20,1496,8.85e-04,12.5274,0.025083813816308975,0.730170488357544,0.007108904421329498,0.036050036549568176,0.023492146283388138,0.007848977111279964,0.025564994663000107,0.06631779670715332,0.7926425933837891,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
13,30,1506,8.85e-04,7.4322,0.02435896545648575,0.6871535181999207,0.00492880679666996,0.03209182620048523,0.023163069039583206,0.007525752764195204,0.024966305121779442,0.07447362691164017,0.7945584058761597,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
13,40,1516,8.85e-04,8.5875,0.02302868850529194,0.657706618309021,0.005919033195823431,0.02902206964790821,0.022163471207022667,0.006542059127241373,0.018593281507492065,0.07007286697626114,0.7514696717262268,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
13,50,1526,8.85e-04,19.3317,0.031131500378251076,0.9997739195823669,0.010976161807775497,0.03803468868136406,0.02915598824620247,0.007838539779186249,0.028416505083441734,0.0805271714925766,0.9852267503738403,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
13,60,1536,8.85e-04,7.7420,0.026907747611403465,0.9648909568786621,0.009491249918937683,0.03924943134188652,0.02532407082617283,0.006688786204904318,0.024764057248830795,0.07066980004310608,0.868345320224762,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
13,70,1546,8.85e-04,8.0904,0.02297491580247879,0.7783721089363098,0.0047793881967663765,0.029839184135198593,0.02219945192337036,0.006508047692477703,0.021815672516822815,0.06736936420202255,0.7588185667991638,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
13,80,1556,8.85e-04,22.2014,0.0325254462659359,1.1370196342468262,0.014032150618731976,0.04174628108739853,0.030055683106184006,0.007523879408836365,0.02442662976682186,0.07649286091327667,1.0117177963256836,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
13,90,1566,8.85e-04,8.1283,0.02321789786219597,0.6471233367919922,0.007757408078759909,0.030204417183995247,0.022127468138933182,0.0067616356536746025,0.022687997668981552,0.05960660055279732,0.7319763898849487,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
13,100,1576,8.85e-04,18.8907,0.03262753784656525,0.9579892158508301,0.008878326043486595,0.039141155779361725,0.030876828357577324,0.0081178555265069,0.024226263165473938,0.07963882386684418,1.0070315599441528,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
13,110,1586,8.85e-04,7.7318,0.028839649632573128,0.9691979885101318,0.013705791905522346,0.03602881729602814,0.0262968260794878,0.007589215878397226,0.026535984128713608,0.07167521864175797,0.9042710065841675,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
13,120,1596,8.85e-04,10.4023,0.02462872304022312,0.8057278394699097,0.0057851336896419525,0.03220565244555473,0.023808252066373825,0.0059065064415335655,0.018173974007368088,0.07145271450281143,0.8039281368255615,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
14,10,1609,8.65e-04,13.5868,0.026117373257875443,0.7557398080825806,0.007876175455749035,0.031143413856625557,0.024539586156606674,0.007087716367095709,0.021747995167970657,0.07013890147209167,0.8220081329345703,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
14,20,1619,8.65e-04,14.0990,0.025933030992746353,0.8328465819358826,0.0062200529500842094,0.03786372020840645,0.0249389186501503,0.007258483208715916,0.020955845713615417,0.07579758018255234,0.8481924533843994,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
14,30,1629,8.65e-04,8.3552,0.025641940534114838,0.7399873733520508,0.009133055806159973,0.029902197420597076,0.0238186027854681,0.006749803200364113,0.023104293271899223,0.0731782391667366,0.8167511224746704,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
14,40,1639,8.65e-04,6.9266,0.02448219247162342,0.7270295023918152,0.008327921852469444,0.034962248057127,0.022687658667564392,0.006852279417216778,0.021786890923976898,0.05800740420818329,0.7526990175247192,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
14,50,1649,8.65e-04,13.6308,0.023549918085336685,0.6432434320449829,0.0076129320077598095,0.029411382973194122,0.02215144783258438,0.006842754781246185,0.021454576402902603,0.06378893554210663,0.7424567937850952,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
14,60,1659,8.65e-04,11.2745,0.022602448239922523,0.637852668762207,0.008918695151805878,0.023822611197829247,0.021287156268954277,0.006473003886640072,0.018769554793834686,0.0595998652279377,0.7102171182632446,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
14,70,1669,8.65e-04,15.9784,0.023277832195162773,0.6822980046272278,0.006544526666402817,0.028933431953191757,0.022015448659658432,0.006523667834699154,0.019877109676599503,0.06861238181591034,0.7513375878334045,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
14,80,1679,8.65e-04,13.2054,0.030925866216421127,0.9045854210853577,0.007485131733119488,0.041277170181274414,0.029273303225636482,0.00895664468407631,0.02763078175485134,0.08321243524551392,0.9790031909942627,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
14,90,1689,8.65e-04,8.6865,0.020872600376605988,0.4881696403026581,0.006391092669218779,0.027062399312853813,0.01951345056295395,0.006998701486736536,0.021523838862776756,0.05355730652809143,0.643416702747345,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
14,100,1699,8.65e-04,12.4601,0.02290758304297924,0.657835066318512,0.005814913660287857,0.02629520744085312,0.021952694281935692,0.007150860037654638,0.022885002195835114,0.07161695510149002,0.7551084756851196,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
14,110,1709,8.65e-04,6.5017,0.024077869951725006,0.6997227072715759,0.008816665038466454,0.02917470410466194,0.023000195622444153,0.006602145731449127,0.01852833852171898,0.059025637805461884,0.7510561347007751,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
14,120,1719,8.65e-04,15.4324,0.024878395721316338,0.7821339964866638,0.009767310693860054,0.03618032857775688,0.02328001707792282,0.00835234485566616,0.027766913175582886,0.0642521008849144,0.7948344945907593,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
15,10,1732,8.42e-04,10.3431,0.027145985513925552,0.7085630297660828,0.006071101408451796,0.03264976292848587,0.025426765903830528,0.00791038665920496,0.023892676457762718,0.07378634065389633,0.8462119102478027,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
15,20,1742,8.42e-04,14.9693,0.027344226837158203,0.858105480670929,0.010484239086508751,0.032940108329057693,0.025636496022343636,0.00668607372790575,0.02137959748506546,0.07827470451593399,0.8800706267356873,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
15,30,1752,8.42e-04,11.9004,0.028916751965880394,0.823078453540802,0.01210503838956356,0.034886907786130905,0.02668389305472374,0.0070452699437737465,0.02222709357738495,0.07386372238397598,0.8942756652832031,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
15,40,1762,8.42e-04,10.9713,0.033023640513420105,0.9576244354248047,0.009870425797998905,0.03619801998138428,0.031033257022500038,0.00823155790567398,0.023899834603071213,0.08044885843992233,1.013861894607544,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
15,50,1772,8.42e-04,13.4953,0.023376882076263428,0.6581763625144958,0.006216253153979778,0.027263110503554344,0.02194841206073761,0.006594652775675058,0.020986516028642654,0.06479672342538834,0.7389745712280273,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
15,60,1782,8.42e-04,9.0729,0.02699870802462101,0.8140591979026794,0.00973047036677599,0.04016384482383728,0.025389548391103745,0.00744256004691124,0.023407679051160812,0.06502218544483185,0.8404500484466553,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
15,70,1792,8.42e-04,15.5853,0.02607063762843609,0.837303876876831,0.008579718880355358,0.04281378537416458,0.024059418588876724,0.007038327865302563,0.02404789626598358,0.06841927766799927,0.8247709274291992,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
15,80,1802,8.42e-04,31.8004,0.027506159618496895,0.6946636438369751,0.013594991527497768,0.03452632576227188,0.025413213297724724,0.0076233381405472755,0.02630734071135521,0.0715799555182457,0.8549525737762451,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
15,90,1812,8.42e-04,19.6855,0.028464561328291893,1.0162187814712524,0.010972276329994202,0.038452595472335815,0.026681357994675636,0.007780406624078751,0.024107739329338074,0.06904727965593338,0.9010128378868103,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
15,100,1822,8.42e-04,24.6186,0.023365505039691925,0.6683643460273743,0.007943188771605492,0.03148430213332176,0.02181333117187023,0.007043743506073952,0.022667434066534042,0.0647766962647438,0.7435771226882935,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
15,110,1832,8.42e-04,11.4646,0.019784890115261078,0.5088165998458862,0.006605062633752823,0.026566576212644577,0.018673021346330643,0.006277784705162048,0.01972772553563118,0.05949172377586365,0.6393035054206848,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
15,120,1842,8.42e-04,13.2876,0.029427271336317062,1.0219329595565796,0.007072522304952145,0.04066114127635956,0.02806086093187332,0.008635761216282845,0.028422892093658447,0.08132327347993851,0.9588866829872131,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
16,10,1855,8.19e-04,10.2760,0.026355156674981117,0.8251680731773376,0.008019499480724335,0.036919932812452316,0.02493150345981121,0.008047119714319706,0.02575240097939968,0.08136381208896637,0.8710968494415283,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
16,20,1865,8.19e-04,16.3768,0.028963206335902214,1.0360676050186157,0.011327731423079967,0.0361095666885376,0.027159055694937706,0.006652595940977335,0.02312689647078514,0.07752890139818192,0.9323981404304504,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
16,30,1875,8.19e-04,8.1189,0.022521618753671646,0.5823938846588135,0.007187155541032553,0.03225750848650932,0.02120734006166458,0.008124051615595818,0.025440361350774765,0.059287238866090775,0.7099681496620178,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
16,40,1885,8.19e-04,6.8262,0.020278651267290115,0.5435154438018799,0.008122442290186882,0.023087231442332268,0.01889924518764019,0.006094188895076513,0.020052079111337662,0.052229877561330795,0.632135272026062,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
16,50,1895,8.19e-04,16.6470,0.021864689886569977,0.6400163173675537,0.006167644169181585,0.025578932836651802,0.020587444305419922,0.006315531674772501,0.02042602002620697,0.070024773478508,0.7195581793785095,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
16,60,1905,8.19e-04,5.9567,0.025502173230051994,0.7158346176147461,0.006948032882064581,0.036161161959171295,0.02431139163672924,0.007228799629956484,0.02162998914718628,0.06929290294647217,0.809269368648529,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
16,70,1915,8.19e-04,14.1495,0.02327682077884674,0.7102973461151123,0.006797516252845526,0.031494174152612686,0.02153160236775875,0.006933737546205521,0.023081181570887566,0.05887852609157562,0.7266950607299805,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
16,80,1925,8.19e-04,13.0219,0.025921206921339035,0.8212416172027588,0.008380699902772903,0.03688468039035797,0.024693557992577553,0.007670585066080093,0.024543147534132004,0.06663964688777924,0.8269753456115723,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
16,90,1935,8.19e-04,23.1747,0.023966684937477112,0.6435388326644897,0.008839521557092667,0.029101064428687096,0.022377859801054,0.006995896343141794,0.02054019644856453,0.06577380746603012,0.7540944814682007,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
16,100,1945,8.19e-04,9.1824,0.02462059073150158,0.7638535499572754,0.0061826035380363464,0.03292755410075188,0.023580672219395638,0.007461783476173878,0.023555632680654526,0.07176075130701065,0.8041120171546936,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
16,110,1955,8.19e-04,9.5189,0.023677470162510872,0.7614988088607788,0.006034202873706818,0.02832121029496193,0.022842805832624435,0.007479943800717592,0.023678239434957504,0.06382585316896439,0.7660486102104187,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
16,120,1965,8.19e-04,9.1917,0.028919486328959465,1.003180980682373,0.007102565374225378,0.04373706504702568,0.027587026357650757,0.008709611371159554,0.027516935020685196,0.0739460363984108,0.9285616874694824,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
17,10,1978,7.94e-04,11.7144,0.023673037067055702,0.6301699876785278,0.005628294311463833,0.03563661128282547,0.022584589198231697,0.007326329126954079,0.022107070311903954,0.06488224864006042,0.7513101696968079,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
17,20,1988,7.94e-04,19.5840,0.022152937948703766,0.5570928454399109,0.0066198548302054405,0.02646152302622795,0.02101019211113453,0.007428453769534826,0.021638207137584686,0.058578819036483765,0.6937904953956604,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
17,30,1998,7.94e-04,4.7779,0.02794230915606022,0.7993379235267639,0.00641034496948123,0.03885738551616669,0.026181641966104507,0.007688469719141722,0.019385289400815964,0.06419190764427185,0.8450713753700256,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
17,40,2008,7.94e-04,9.6214,0.02559708245098591,0.7618553042411804,0.007348889485001564,0.03710941970348358,0.023794973269104958,0.008056065998971462,0.026998519897460938,0.0651024654507637,0.8024405837059021,5.0,0.1,1.5,0.3,16.0,0.7,1.0,2.5
